con,hip,id,hd,hr,gl,bf,proper,ra,dec,dist,mag,spect,bayer,flam,lum
Mus,62322.0,62127,110879.0,4844.0,,Bet Mus,,12.771346,-68.108119,104.712,3.04,B2V,Bet,,580.7644175213123
Mus,61585.0,61392,109668.0,4798.0,,Alp Mus,,12.619739,-69.135564,96.7118,2.69,B2IV-V,Alp,,683.5967668381046
Mus,61199.0,61008,109026.0,4773.0,,Gam Mus,,12.541134,-72.132988,99.6016,3.84,B5V,Gam,,251.420103015902
Vir,57380.0,57208,102212.0,4517.0,,3Nu  Vir,,11.764322,6.529376,90.0901,4.04,M0III,Nu,3.0,171.0802987599327
Vir,60129.0,59945,107259.0,4689.0,,15Eta Vir,Zaniah,12.331766,-0.666803,81.367,3.89,A2IV,Eta,15.0,160.25072388814195
Vir,61941.0,61748,110379.0,4825.0,Gl 482A,29Gam Vir,Porrima,12.694345,-1.449375,11.685,2.74,F0V+...,Gam,29.0,9.532350439205146
Vir,63090.0,62890,112300.0,4910.0,,43Del Vir,Minelauva,12.926725,3.39747,60.8273,3.39,M3III,Del,43.0,141.90575216890926
Vir,63608.0,63405,113226.0,4932.0,,47Eps Vir,Vindemiatrix,13.036278,10.95915,33.6022,2.85,G8IIIvar,Eps,47.0,71.25248247522671
Vir,65474.0,65269,116658.0,5056.0,,67Alp Vir,Spica,13.419883,-11.161322,76.5697,0.98,B1V,Alp,67.0,2070.1413487910413
Vir,66249.0,66040,118098.0,5107.0,GJ 3792,79Zet Vir,Heze,13.57822,-0.59582,22.7118,3.38,A3V,Zet,79.0,19.971008660281843
Vir,72220.0,71994,130109.0,5511.0,,109    Vir,,14.770812,1.892885,41.2371,3.73,A0V,,109.0,47.68699981017778
Vir,68520.0,68302,122408.0,5264.0,,93Tau Vir,,14.027443,1.544532,68.9655,4.23,A3V,Tau,93.0,84.17827076608127
Vir,71957.0,71731,129502.0,5487.0,GJ 9491,107Mu  Vir,,14.717673,-5.658207,18.2715,3.87,F2III,Mu,107.0,8.233794052101345
Vir,69701.0,69479,124850.0,5338.0,GJ 9473,99Iot Vir,Syrma,14.266908,-6.000547,22.237,4.07,F7V,Iot,99.0,10.139113857366794
Vir,69427.0,69205,124294.0,5315.0,,98Kap Vir,Kang,14.214929,-10.273702,78.125,4.18,K3III,Kap,98.0,113.13578641195627
Cru,61084.0,60893,108903.0,4763.0,,Gam Cru,Gacrux,12.519429,-57.113212,27.1518,1.59,M4III,Gam,,148.45676750522713
Cru,60718.0,60530,108248.0,4730.0,,Alp1Cru,Acrux,12.443311,-63.099092,98.7167,0.77,B0.5IV,Alp-1,,4176.379929509739
Cru,62434.0,62239,111123.0,4853.0,,Bet Cru,Mimosa,12.795359,-59.688764,85.3971,1.25,B0.5III,Bet,,2008.1678041839857
Cru,59747.0,59565,106490.0,4656.0,,Del Cru,Imai,12.252427,-58.748928,105.8201,2.79,B2IV,Del,,746.7925899308835
Crv,61174.0,60983,109085.0,4775.0,Gl 471.2,8Eta Crv,,12.53451,-16.196007,18.2815,4.3,F2V,Eta,8.0,5.5462571295791046
Crv,60965.0,60776,108767.0,4757.0,,7Del Crv,Algorab,12.497739,-16.515432,26.6312,2.94,B9.5V,Del,7.0,41.19077848677376
Crv,59803.0,59621,106625.0,4662.0,,4Gam Crv,Gienah,12.263437,-17.541929,47.1032,2.58,B8III,Gam,4.0,179.47336268325265
Crv,59316.0,59134,105707.0,4630.0,,2Eps Crv,,12.168746,-22.619766,97.4659,3.02,K2III,Eps,2.0,512.3892386646796
Crv,59199.0,59020,105452.0,4623.0,Gl 455.3,1Alp Crv,Alchiba,12.140225,-24.728875,14.9365,4.02,F0IV/V,Alp,1.0,4.790711300030742
Crv,61359.0,61166,109379.0,4786.0,,9Bet Crv,Kraz,12.573121,-23.396759,44.6628,2.65,G5II,Bet,9.0,151.3561248436207
Com,60742.0,60554,108381.0,4737.0,,15Gam Com,,12.448966,28.268423,51.2821,4.35,K2IIICN+...,Gam,15.0,41.68693834703355
Com,64394.0,64189,114710.0,4983.0,Gl 502,43Bet Com,,13.197904,27.878183,9.1291,4.23,G0V,Bet,43.0,1.4750271017597587
Com,64241.0,64037,114378.0,4968.0,Gl 501A,42Alp Com,Diadem,13.166469,17.529431,17.8253,4.32,F5V,Alp,42.0,5.176068319505676
CVn,61317.0,61124,109358.0,4785.0,Gl 475,8Bet CVn,Chara,12.562411,41.35748,8.4395,4.24,G0V,Bet,8.0,1.2496833972112191
CVn,63125.0,62925,112413.0,4915.0,,12Alp2CVn,Cor Caroli,12.933807,38.31838,35.1989,2.89,A0spe...,Alp-2,12.0,75.37025766884257
Boo,67459.0,67246,120477.0,5200.0,,5Ups Boo,,13.824623,15.797905,80.7754,4.05,K5IIIvar,Ups,5.0,136.26991969948688
Boo,67927.0,67711,121370.0,5235.0,Gl 534,8Eta Boo,Muphrid,13.911411,18.397717,11.396,2.68,G0IV,Eta,8.0,9.585173976856456
Boo,69673.0,69451,124897.0,5340.0,Gl 541,16Alp Boo,Arcturus,14.26103,19.18241,11.2575,-0.05,K2IIIp,Alp,16.0,115.55799554021291
Boo,71053.0,70828,127665.0,5429.0,,25Rho Boo,,14.5305,30.371437,49.0918,3.57,K3III,Rho,25.0,78.34296427662116
Boo,71075.0,70851,127762.0,5435.0,,27Gam Boo,Seginus,14.534636,38.308253,26.6099,3.04,A7IIIvar,Gam,27.0,37.49730022454834
Boo,73555.0,73327,133208.0,5602.0,,42Bet Boo,Nekkar,15.032436,40.390566,69.0608,3.49,G8III,Bet,42.0,166.87835113653907
Boo,74666.0,74438,135722.0,5681.0,,49Del Boo,,15.258376,33.314833,37.3413,3.46,G8III,Del,49.0,50.164905677322295
Boo,72105.0,71879,129988.0,5505.0,,36Eps Boo,Izar,14.749784,27.074222,62.1118,2.35,A0,Eps,36.0,385.8335599053513
Boo,71795.0,71569,129246.0,5477.0,,30Zet Boo,,14.68582,13.7283,53.8793,3.78,A3IVn,Zet,30.0,77.76783344557053
Cir,74824.0,74595,135379.0,5670.0,Gl 580.1,Bet Cir,,15.291917,-58.801208,30.553,4.07,A3V,Bet,,19.14255925021086
Cir,71908.0,71682,128898.0,5463.0,Gl 560A,Alp Cir,,14.708492,-64.975138,16.57,3.18,F1Vp,Alp,,12.78792262935846
Cir,75323.0,75094,136415.0,5704.0,,Gam Cir,,15.389625,-59.320787,137.5516,4.48,B5III + F8,Gam,,265.9500032721518
Aps,72370.0,72144,129078.0,5470.0,,Alp Aps,,14.797701,-79.044751,136.9863,3.83,K5III,Alp,,479.95442493194446
Aps,81065.0,80819,147675.0,6102.0,Gl 626.1,Gam Aps,,16.557609,-78.897148,47.9157,3.86,K0IV SB,Gam,,57.12155216230428
Aps,81852.0,81602,149324.0,6163.0,,Bet Aps,,16.718126,-77.517435,48.1232,4.23,K0III,Bet,,41.00152405066133
Lup,71860.0,71634,129056.0,5469.0,,Alp Lup,,14.698823,-47.3882,142.4501,2.3,B1.5III,Alp,,2124.222477388697
Lup,73273.0,73046,132058.0,5571.0,,Bet Lup,,14.975537,-43.13396,117.3709,2.68,B2III,Bet,,1016.716800466376
Lup,75141.0,74912,136298.0,5695.0,,Del Lup,,15.356201,-40.647518,271.0027,3.22,B1.5IV,Del,,3296.09712177458
Lup,76297.0,76065,138690.0,5776.0,,Gam Lup,,15.585681,-41.166757,129.0323,2.8,B2IV,Gam,,1099.5120668793495
Lup,76552.0,76317,139127.0,5797.0,,Ome Lup,,15.634232,-42.567348,67.0241,4.34,K4.5III,Ome,,71.84557087925968
Lup,74395.0,74167,134505.0,5649.0,GJ 9512A,Zet Lup,,15.20476,-52.099247,35.9712,3.41,G8III,Zet,,48.75284901033863
Lup,77634.0,77398,141556.0,5883.0,,5Chi Lup,,15.849316,-33.627165,59.8444,3.97,B9.5III-IV,Chi,5.0,80.53784411990665
Lup,78384.0,78148,143118.0,5948.0,,Eta Lup,,16.002036,-38.396706,135.5014,3.42,B2.5IV,Eta,,685.488226452662
Lup,78970.0,78730,144415.0,5991.0,,,,16.121168,-36.755676,54.7945,5.72,F0/F2V,,,13.477210138513502
Lup,75177.0,74948,136422.0,5705.0,,Phi1Lup,,15.36344,-36.261376,84.317,3.57,K5III,Phi-1,,231.20647901755964
Lup,70576.0,70353,126354.0,5396.0,,Tau2Lup,,14.436336,-45.379276,97.8474,4.33,A7:+...,Tau-2,,154.59662193866745
Lup,71536.0,71310,128345.0,5453.0,,Rho Lup,,14.631454,-49.425828,96.8992,4.05,B5V,Rho,,196.24563241736897
Lib,73714.0,73486,133216.0,5603.0,,20Sig Lib,Brachium,15.067839,-25.281965,88.4173,3.25,M3/M4III,Sig,20.0,341.3500729493114
Lib,72622.0,72396,130841.0,5531.0,Gl 564.1,9Alp2Lib,Zubenelgenubi,14.847977,-16.041778,23.2396,2.75,A3IV,Alp-2,9.0,37.35940922587999
Lib,74785.0,74556,135742.0,5685.0,,27Bet Lib,Zubeneschamali,15.283449,-9.382917,56.7537,2.61,B8V,Bet,27.0,253.51286304979072
Lib,76333.0,76100,138905.0,5787.0,GJ 3912,38Gam Lib,Zubenelhakrabi,15.592105,-14.789537,50.025,3.91,K0III,Gam,38.0,59.48397740692212
Lib,77853.0,77617,142198.0,5908.0,,46The Lib,,15.897093,-16.729293,51.6529,4.13,K0III,The,46.0,51.76068319505679
TrA,82273.0,82022,150798.0,6217.0,,Alp TrA,Atria,16.811077,-69.027715,119.7605,1.91,K2IIb-IIIa,Alp,,2151.7905703397573
TrA,74946.0,74717,135382.0,5671.0,,Gam TrA,,15.315181,-68.679545,56.3698,2.87,A1V,Gam,,196.7886289706845
TrA,77952.0,77716,141891.0,5897.0,Gl 601A,Bet TrA,,15.919083,-63.430727,12.3778,2.83,F2III,Bet,,9.84464363980378
Ser,77516.0,77280,141513.0,5881.0,,32Mu  Ser,,15.827002,-3.430208,52.0021,3.54,A0V,Mu,32.0,90.36494737223012
Ser,77622.0,77386,141795.0,5892.0,GJ 3921,37Eps Ser,,15.846935,4.47773,21.5983,3.71,A2m,Eps,37.0,13.32907464231338
Ser,77070.0,76835,140573.0,5854.0,Gl 596.2,24Alp Ser,Unukalhai,15.737798,6.425627,22.6757,2.63,K2III,Alp,24.0,39.73745050614631
Ser,76276.0,76044,138917.0,5788.0,,13Del Ser,,15.580041,10.538867,69.9301,3.8,F0IV,Del,13.0,128.58786926343993
Ser,77233.0,76997,141003.0,5867.0,,28Bet Ser,,15.769793,15.421826,47.5511,3.65,A3V,Bet,28.0,68.29674408079636
Ser,77450.0,77214,141477.0,5879.0,,35Kap Ser,Gudja,15.812327,18.141564,117.096,4.09,M1III,Kap,35.0,276.18494420752944
Ser,78072.0,77836,142860.0,5933.0,Gl 603,41Gam Ser,,15.940882,15.661617,11.2537,3.85,F6V,Gam,41.0,3.179801427691526
Nor,80582.0,80339,147971.0,6115.0,,Eps Nor,,16.453067,-47.554786,162.6016,4.46,B4V,Eps,,378.7913037851569
Nor,78639.0,78400,143546.0,5962.0,,Eta Nor,,16.053579,-49.229695,67.2948,4.65,G8III,Eta,,54.450265284242114
Nor,79509.0,79270,145397.0,6024.0,,Kap Nor,,16.224648,-54.630467,131.2336,4.95,G4III,Kap,,157.03628043335516
Nor,80000.0,79759,146686.0,6072.0,GJ 9554,Gam2Nor,,16.330687,-50.155508,39.4789,4.01,G8III,Gam-2,,33.7909187437723
CrB,76127.0,75895,138749.0,5778.0,,4The CrB,,15.548829,31.359133,115.0748,4.14,B6Vnn,The,4.0,254.6830252585042
CrB,75695.0,75466,137909.0,5747.0,,3Bet CrB,Nusakan,15.463818,29.105703,34.2818,3.66,F0p,Bet,3.0,35.15604405282981
CrB,76267.0,76035,139006.0,5793.0,,5Alp CrB,Alphecca,15.578128,26.714693,23.0097,2.22,A0V,Alp,5.0,59.70352865838366
CrB,76952.0,76716,140436.0,5849.0,,8Gam CrB,,15.712381,26.295637,44.7828,3.81,A1Vs,Gam,8.0,52.28775553134414
CrB,77512.0,77276,141714.0,5889.0,,10Del CrB,,15.82657,26.068394,52.1376,4.59,G5III-IV,Del,10.0,34.54617749058202
CrB,78159.0,77923,143107.0,5947.0,,13Eps CrB,,15.959794,26.87788,67.8887,4.14,K3III,Eps,13.0,88.63392873279338
CrB,78493.0,78256,143807.0,5971.0,,14Iot CrB,,16.024047,29.851061,95.6023,4.98,A0p...,Iot,14.0,81.0587682464737
Sco,85927.0,85665,158926.0,6527.0,,35Lam Sco,Shaula,17.560145,-37.103821,175.1313,1.62,B1.5IV+...,Lam,35.0,6008.9695048348585
Sco,86670.0,86403,160578.0,6580.0,,Kap Sco,,17.708132,-39.029983,148.1481,2.39,B1.5III,Kap,,2114.462561652589
Sco,87073.0,86804,161471.0,6615.0,,Iot1Sco,,17.793078,-40.126997,591.716,2.99,F3Ia,Iot-1,,19426.743230314907
Sco,86228.0,85965,159532.0,6553.0,,The Sco,Sargas,17.62198,-42.997824,92.081,1.86,F1II,The,,1331.6803762699813
Sco,84143.0,83885,155203.0,6380.0,Gl 657,Eta Sco,,17.202552,-43.239189,22.5276,3.32,F3p,Eta,,20.77782097504266
Sco,82671.0,82419,152236.0,6262.0,,Zet1Sco,,16.899924,-42.362025,787.4016,4.7,B1Iae,Zet-1,,7118.6886726228095
Sco,82514.0,82263,151890.0,6247.0,,Mu 1Sco,Xamidimura,16.864509,-38.04738,153.6098,3.0,B1.5IV + B,Mu-1,,1296.5820353826284
Sco,82396.0,82144,151680.0,6241.0,,26Eps Sco,Larawag,16.83608,-34.293232,19.5351,2.29,K2IIIb,Eps,26.0,40.3273792976113
Sco,81266.0,81020,149438.0,6165.0,,23Tau Sco,Paikauhale,16.598043,-28.216016,145.3488,2.82,B0V,Tau,23.0,1370.2505971242451
Sco,80763.0,80519,148478.0,6134.0,,21Alp Sco,Antares,16.490128,-26.432002,169.7793,1.06,M1Ib + B2.5V,Alp,21.0,9453.660459579653
Sco,78820.0,78580,144217.0,5984.0,,8Bet1Sco,Acrab,16.09062,-19.805453,123.9157,2.56,B0.5V,Bet-1,8.0,1265.9017493002452
Sco,78401.0,78165,143275.0,5953.0,,7Del Sco,Dschubba,16.005557,-22.62171,150.6024,2.29,B0.2IV,Del,7.0,2396.624529408638
Sco,78265.0,78029,143018.0,5944.0,,6Pi  Sco,Fang,15.980865,-26.114105,179.5332,2.89,B1V + B2V,Pi,6.0,1960.6496672266007
Her,84380.0,84122,156283.0,6418.0,,67Pi  Her,,17.250788,36.809162,115.4734,3.16,K3IIvar,Pi,67.0,632.1206820052686
Her,83207.0,82952,153808.0,6324.0,,58Eps Her,,17.004827,30.926405,47.5285,3.92,A0V,Eps,58.0,53.21082592667942
Her,81693.0,81444,150680.0,6212.0,Gl 635A,40Zet Her,,16.688113,31.602726,10.7158,2.81,F9IV,Zet,40.0,7.516228940182053
Her,81833.0,81583,150997.0,6220.0,,44Eta Her,,16.714933,38.922254,33.3111,3.48,G8III-IV,Eta,44.0,39.192232245497664
Her,86414.0,86148,160762.0,6588.0,,85Iot Her,,17.657747,46.006332,139.47,3.82,B3V SB,Iot,85.0,502.1113054699537
Her,87808.0,87537,163770.0,6695.0,,91The Her,,17.93755,37.250539,230.9469,3.86,K1IIvar,The,91.0,1328.0058862437309
Her,85112.0,84853,157778.0,6484.0,,75Rho Her,,17.394708,37.145946,120.6273,4.15,B9.5III,Rho,75.0,277.20432375777017
Her,84606.0,84348,156729.0,6436.0,,69    Her,,17.294517,37.291498,53.7924,4.64,A2V,,69.0,35.12367904656808
Her,77760.0,77524,142373.0,5914.0,Gl 602,1Chi Her,,15.877903,42.451518,15.8932,4.6,F9V,Chi,1.0,3.179801427691526
Her,79992.0,79750,147394.0,6092.0,,22Tau Her,,16.329011,46.313366,94.2507,3.91,B5IV,Tau,22.0,211.0571162884348
Her,81126.0,80880,149630.0,6168.0,,35Sig Her,,16.568384,42.437041,96.5251,4.2,B9Vvar,Sig,35.0,169.51182515314002
Her,80170.0,79928,147547.0,6095.0,,20Gam Her,,16.365338,19.15313,59.0667,3.74,A9III,Gam,20.0,97.00631337839567
Her,80816.0,80571,148856.0,6148.0,,27Bet Her,Kornephoros,16.503668,21.489613,42.6621,2.78,G8III,Bet,27.0,122.4616199265049
Her,88794.0,88517,166014.0,6779.0,,103Omi Her,,18.125708,28.762488,103.6269,3.84,B9.5V,Omi,103.0,272.14477464543666
Her,87933.0,87661,163993.0,6703.0,,92Xi  Her,,17.962744,29.24788,41.9463,3.7,K0III,Xi,92.0,50.72242398926514
Her,86974.0,86705,161797.0,6623.0,Gl 695A,86Mu  Her,,17.774319,27.720676,8.3105,3.42,G5IV,Mu,86.0,2.5775078699705363
Her,85693.0,85433,158899.0,6526.0,,76Lam Her,Maasym,17.512308,26.110645,113.2503,4.41,K3IIIvar,Lam,76.0,192.30917289101595
Her,84379.0,84121,156164.0,6410.0,GJ 3995A,65Del Her,Sarin,17.250531,24.839204,23.0362,3.12,A3IVv SB,Del,65.0,26.109586865859324
Oph,85755.0,85494,158643.0,6519.0,,51   Oph,,17.523598,-23.962643,124.3781,4.78,A0V,,51.0,165.0440985652279
Oph,84012.0,83755,155125.0,6378.0,Gl 656.1A,35Eta Oph,Sabik,17.172968,-15.72491,27.0929,2.43,A2.5Va,Eta,35.0,68.17105263058534
Oph,81377.0,81130,149757.0,6175.0,,13Zet Oph,,16.619316,-10.56709,112.2334,2.54,O9.5V,Zet,13.0,1057.791322499501
Oph,79882.0,79640,146791.0,6075.0,GJ 3949,2Eps Oph,Yed Posterior,16.305358,-4.692511,32.6371,3.23,G8III,Eps,2.0,47.38053933388255
Oph,83000.0,82745,153210.0,6299.0,,27Kap Oph,,16.961139,9.375033,28.0426,3.19,K2IIIvar,Kap,27.0,36.27438014764577
Oph,86032.0,85769,159561.0,6556.0,Gl 681,55Alp Oph,Rasalhague,17.582241,12.560035,14.8965,2.08,A5III,Alp,55.0,28.444611074479155
Oph,86742.0,86475,161096.0,6603.0,,60Bet Oph,Cebalrai,17.724543,4.567303,25.0941,2.76,K2III,Bet,60.0,43.17178444709226
Ara,85727.0,85467,158094.0,6500.0,,Del Ara,,17.518318,-60.683848,60.6796,3.6,B8V,Del,,116.41260294104907
Ara,82363.0,82112,151249.0,6229.0,,Eta Ara,,16.82976,-59.041378,91.7431,3.77,K5III,Eta,,227.6145393141645
Ara,83081.0,82826,152786.0,6285.0,GJ 9581,Zet Ara,,16.977006,-55.990141,149.0313,3.12,K5III,Zet,,1092.4460532267929
Ara,85792.0,85530,158427.0,6510.0,,Alp Ara,,17.530695,-49.876145,81.9672,2.84,B2Vne,Alp,,427.7598314820376
Ara,88714.0,88439,165024.0,6743.0,,The Ara,,18.11052,-50.091477,249.3766,3.65,B2Ib,The,,1877.5866989193505
Ara,85258.0,84999,157244.0,6461.0,,Bet Ara,,17.421665,-55.529884,198.0198,2.84,K3Ib-II,Bet,,2498.04351871415
Ara,85267.0,85008,157246.0,6462.0,,Gam Ara,,17.423239,-56.377727,341.2969,3.31,B1Ib,Gam,,4812.824218676023
Pav,100751.0,100425,193924.0,7790.0,,Alp Pav,Peacock,20.427459,-56.73509,54.8246,1.94,B2IV,Alp,,438.5306977749856
Pav,105858.0,105519,203608.0,8181.0,Gl 827,Gam Pav,,21.440705,-65.366198,9.2618,4.21,F6V,Gam,,1.545966219386674
Pav,102395.0,102064,197051.0,7913.0,,Bet Pav,,20.749314,-66.203212,41.425,3.42,A5IV,Bet,,64.0324324468947
Pav,99240.0,98924,190248.0,7665.0,Gl 780,Del Pav,,20.145157,-66.182068,6.1084,3.55,G5IV-Vvar,Del,,1.23594743344451
Pav,93015.0,92723,174694.0,7107.0,,Kap Pav,,18.949177,-67.233495,153.3742,4.4,F5Ib-II:,Kap,,356.1229809427621
Pav,92609.0,92319,173948.0,7074.0,,Lam Pav,,18.870288,-62.187593,438.5965,4.22,B2II-III,Lam,,3435.5794789987463
Pav,88866.0,88589,165040.0,6745.0,,Pi  Pav,,18.143,-63.668553,39.8565,4.33,Am,Pi,,25.63303319865898
Pav,86929.0,86661,160635.0,6582.0,,Eta Pav,,17.762221,-64.723871,107.9914,3.61,K1III,Eta,,365.4264677506526
Pav,90098.0,89819,168339.0,6855.0,,Xi  Pav,,18.387117,-61.493901,143.6782,4.35,M1III SB,Xi,,327.1899836231792
Pav,98495.0,98184,188228.0,7590.0,,Eps Pav,,20.009845,-72.910504,32.2165,3.97,A0V,Eps,,23.33458062281004
Pav,91792.0,91507,171759.0,6982.0,,Zet Pav,,18.71726,-71.428113,66.9792,4.01,K2III,Zet,,97.2747223776965
Sgr,95294.0,94999,181623.0,7343.0,,Bet2Sgr,Arkab Posterior,19.386976,-44.799778,41.1353,4.27,F2III,Bet-2,,28.866890179482727
Sgr,98032.0,97721,188114.0,7581.0,,Iot Sgr,,19.921026,-41.868288,55.7414,4.12,K0III,Iot,,60.869537233490085
Sgr,98412.0,98101,189103.0,7623.0,,The1Sgr,,19.995605,-35.276305,158.9825,4.37,B2.5IV,The-1,,393.3688806732022
Sgr,98688.0,98375,189763.0,7650.0,,62    Sgr,,20.044299,-27.709845,137.5516,4.43,M4III,,62.0,278.48384078050054
Sgr,96406.0,96104,184552.0,7431.0,,51    Sgr,,19.600459,-24.719081,90.2527,5.64,A1m...,,51.0,39.3368880673202
Sgr,93864.0,93569,177716.0,7234.0,GJ 9643,40Tau Sgr,,19.11567,-27.670423,37.2856,3.32,K1/K2III,Tau,40.0,56.91149576288411
Sgr,95347.0,95052,181869.0,7348.0,,Alp Sgr,Rukbat,19.398103,-40.61594,55.7414,3.96,B8V,Alp,,70.53424142580965
Sgr,95168.0,94873,181577.0,7340.0,GJ 4107,44Rho1Sgr,,19.361211,-17.847197,38.9257,3.92,F0III/IV,Rho-1,44.0,35.67795882885623
Sgr,94820.0,94525,180540.0,7304.0,,43    Sgr,,19.293911,-18.952908,147.7105,4.88,K0III,,43.0,212.22668969007816
Sgr,93683.0,93388,177241.0,7217.0,GJ 9641,39Omi Sgr,,19.07805,-21.741496,43.554,3.76,K0III,Omi,39.0,51.76068319505679
Sgr,93085.0,92793,175775.0,7150.0,,37Xi 2Sgr,,18.962167,-21.106654,111.9821,3.52,G8/K0II/III,Xi-2,37.0,426.97259404803344
Sgr,92855.0,92564,175191.0,7121.0,,34Sig Sgr,Nunki,18.92109,-26.296722,69.8324,2.05,B2.5V,Sig,34.0,642.6877173170194
Sgr,89341.0,89064,166937.0,6812.0,,13Mu  Sgr,Polis,18.229392,-21.058834,100000.0,3.84,B2III:,Mu,13.0,253512863.0497907
Sgr,90496.0,90217,169916.0,6913.0,Gl 713.1,22Lam Sgr,Kaus Borealis,18.466179,-25.4217,23.9693,2.82,K1IIIb,Lam,22.0,37.25632384666037
Sgr,92041.0,91754,173300.0,7039.0,,27Phi Sgr,,18.76094,-26.990778,73.3676,3.17,B8.5III,Phi,27.0,253.04630494613968
Sgr,93506.0,93213,176687.0,7194.0,,38Zet Sgr,Ascella,19.043532,-29.880105,27.0416,2.6,A3IV,Zet,38.0,58.07644175213118
Sgr,89931.0,89653,168454.0,6859.0,,19Del Sgr,Kaus Media,18.3499,-29.828103,106.6098,2.72,K3III,Del,19.0,808.3510373900685
Sgr,90185.0,89906,169022.0,6879.0,,20Eps Sgr,Kaus Australis,18.402868,-34.384616,43.9367,1.79,B9.5III,Eps,20.0,323.2957533680941
Sgr,89642.0,89364,167618.0,6832.0,,Eta Sgr,,18.293793,-36.761686,44.7427,3.1,M2III,Eta,,100.36909309200966
Sgr,88635.0,88361,165135.0,6746.0,,10Gam2Sgr,Alnasl,18.096803,-30.424091,29.7,2.98,K0III,Gam-2,10.0,49.38556196176077
Sgr,87072.0,86803,161592.0,6616.0,,3    Sgr,,17.792674,-27.830788,302.1148,4.53,F7II,,3.0,1225.744632049806
CrA,90887.0,90605,170642.0,6942.0,,,,18.539257,-39.704001,70.2741,5.16,A3V,,,37.11931900441403
CrA,91875.0,91589,172777.0,7021.0,,Lam CrA,,18.729706,-38.323441,62.9327,5.11,A0/A1V,Lam,,31.160183031054608
CrA,92989.0,92697,175362.0,7129.0,,,,18.944582,-37.343241,131.9261,5.36,B3V,,,108.8428737943594
CrA,93174.0,92881,175813.0,7152.0,,Eps CrA,,18.978721,-37.107357,30.1841,4.83,F3IV/V,Eps,,9.281111710201682
CrA,93825.0,93530,177474.0,7226.0,Gl 743.1A,Gam CrA,,19.106971,-37.063437,17.304,4.23,F7IV-V,Gam,,5.301515066784585
CrA,94114.0,93819,178253.0,7254.0,,Alp CrA,Meridiana,19.157869,-37.904474,38.432,4.11,A0/A1V,Alp,,29.187708481971423
CrA,94160.0,93865,178345.0,7259.0,,Bet CrA,,19.167154,-39.340796,145.3488,4.1,K0II/IIICN.,Bet,,421.5023497210444
CrA,94005.0,93710,177873.0,7242.0,,Del CrA,,19.139156,-40.496703,54.7345,4.57,K1III,Del,,38.76144867002412
CrA,93542.0,93248,176638.0,7188.0,,Zet CrA,,19.051907,-42.095105,59.2066,4.74,A0Vn,Zet,,38.79716572936907
CrA,92953.0,92661,175219.0,7122.0,,,,18.938044,-42.710676,90.5797,5.35,G6III-IV,,,51.76068319505679
